itemID|title|author|publisher|main topic|subtopics
78056|Der dunkle Turm 3. Tot|Stephen King|Heyne Taschenbuch|FMB|[FH,FK,FYT]
54876|Unsere Erde|Angela Weinhold|Ravensburger Verlag|YNNV|[5AD,1ZMCE,YBL,YNHD,YNMC,YNNZ]
35240|Was der Vampir begehrt|Lynsay Sands|LYX|FMR|[5JA,1KBB,FB,FMR,FRD,FRT,FYT,3MRB]
22764|Das Lied von Eis und Feuer 09. Sohn des Greifen|George R. R. Martin|Penhaligon|FYT|[FMB,FYT]
27887|Die Schule der magischen Tiere: Mein Tagebuch|Margit Auer|Carlsen Verlag GmbH|YBG|[5AJ,5LC,4CD,Y,YB,YBL,YZ,YZG,YZS]
43285|The Haunting of Peligan City|Sophie Green|Templar Publishing|YFB|[]
67241|Chroniken der SchattenjÃ¤ger 03. Clockwork Princess|Cassandra Clare|Arena Verlag GmbH|YFH|[5AN,5AQ]
38131|Chroniken der SchattenjÃ¤ger 02. Clockwork Prince|Cassandra Clare|Arena Verlag GmbH|YFH|[5AN]
76956|Mickey Bolitar ermittelt - Das dunkle Haus|Harlan Coben|cbt|YFCB|[5AQ,1KBB-US-NAJ,FFC,FH,VFJX,YFB,YFCF,YXE,YXF,YXG,3MRBF]
22484|Verdammt starke Liebe|Lutz van Dijk|Quer Verlag GmbH|FJMS|[5AQ,YF]
49425|your name. (light novel)|Makoto Shinkai|Little, Brown & Company|FMR|[]
11646|Cupid of Campion|Rev. Francis J Finn|St. Augustine Academy Press|YFC|[5PGM,YFK]
33277|George and the Unbreakable Code|Lucy Hawking|Random House Children's|YNNZ|[5AK,PGK,YFC,YFG,YNT]
37861|Gregs Tagebuch 02. Gibt's Probleme?|Jeff Kinney|Baumhaus Verlag GmbH|YNMH|[5AL,1KBB,YFQ,YFS,YZG,3MRB]
40935|Die ganze Saga: Ragnar der Wikinger|Alfred Bekker|epubli|FV|[]
40134|Mort|Terry Pratchett|Orion Publishing Group|FM|[]
26129|The Fall of Gondolin. Deluxe Slipcase Edition|John Ronald Reuel Tolkien|Harper Collins Publ. UK|FM|[FN]
19727|Kodexfieber|Perry Rhodan|MOEWIG|FLC|[FL,FLU]
45481|Der Tross des Kriegers|Perry Rhodan|MOEWIG|FLC|[FL,FLU]
15528|Maze Runner 02. Die AuserwÃ¤hlten - In der BrandwÃ¼ste|James Dashner|Carlsen Verlag GmbH|YFCB|[5AP,5AQ,FLQ,YFCB,YFE,YFG]
74398|ONE OF US IS LYING|Karen M. McManus|cbt|YFCB|[5AQ,1KBB,1KBB-US-WPCD,3MRBF]
70728|Maze Runner 01. Die AuserwÃ¤hlten - Im Labyrinth|James Dashner|Carlsen Verlag GmbH|FLQ|[5AP,5AQ,FLQ,YFC,YFE,YFG]
66215|Selection 02. Die Elite|Kiera Cass|FISCHER KJB|YFE|[5AQ,YFM]
32886|Maze Runner 03. Die AuserwÃ¤hlten - In der Todeszone|James Dashner|Carlsen Verlag GmbH|YFCB|[5AP,5AQ,YFCB,YFE,YFG,YFH]
25904|Selection 03. Der ErwÃ¤hlte|Kiera Cass|FISCHER KJB|FRM|[5AQ,FYT,YFE,YFM]
74947|Selection 01|Kiera Cass|FISCHER KJB|YFH|[5AQ,FRD,YFE,YFG,YFM]
5245|Das Reich der Sieben HÃ¶fe - Flammen und Finsternis|Sarah J. Maas|dtv Verlagsgesellschaft|YFHR|[5AQ,FMB,FMR,FYT,YFH,YFJ,YFM]
74473|Blood and Ash - Liebe kennt keine Grenzen|Jennifer L. Armentrout|Heyne Taschenbuch|FMR|[]
27399|Das Reich der sieben HÃ¶fe 1 - Dornen und Rosen|Sarah J. Maas|dtv Verlagsgesellschaft|YFHR|[5AQ,FMB,FMR,FYT]
51891|Cinderella Is Dead|Kalynn Bayron|Bloomsbury UK|YFHR|[YFCB,YFM]
46956|No Exit|Daniel Grey Marshall|cbt|YXQD|[5AQ,5AX,1KBB,FBA,YFB,YXJ,YXQD,3MPQ]
58358|Mein Zauberwald|Johanna Basford|Knesebeck Von Dem GmbH|YBL|[5AJ,WFA,WFX,WZG,YN]
74038|The Last Hours: Chain of Iron|Cassandra Clare|Walker Books Ltd|YFM|[FM]
42149|Les vacances du petit Nicolas|Jean-Jacques Sempe, Rene Goscinny|Gallimard|YF|[5AG,2ADF]
31879|Voyager (25th Anniversary Edition)|Diana Gabaldon|DELACORTE PR|FMH|[FRU,FV]
9196|We Were Liars|E. Lockhart|Hot Key Books|YFM|[5AN,5AP,YFN]
75034|Wie man seine peinlichen Eltern ertrÃ¤gt (Eltern 2)|Pete Johnson|Ars Edition GmbH|YFQ|[5AL]
19957|Fluch der sieben Seelen|Adalyn Grace|Piper Verlag GmbH|FMB|[]
8960|Harry Potter 2 und die Kammer des Schreckens|Joanne K. Rowling|Carlsen Verlag GmbH|YFH|[5AL,5LD,1DDU,6FG,FM,YFB,YFC,YFH,YFS]
27957|Alles Ã¼ber Dinosaurier|Patricia Mennen|Ravensburger Verlag|YNNA|[5AD,YBLL,YNHD,YNNA,YXZ]
10148|Ninth House|Leigh Bardugo|Macmillan USA|FB|[FH,FM]
3479|Das Mach-Malbuch Marvel Spider-Man|Helen Murray, David Fentiman|Dorling Kindersley Verlag|YFCA|[5AG,4CD,XQK,YBG,YBL,YFCA,YNUC,YNVP,YZG]
59717|Marvel Helden zum Ausmalen||cbj|YBGC|[5AG,XQC,XQG,XQK,YBL]
28815|Harry Potter 5 and the Order of the Phoenix|Joanne K. Rowling|Bloomsbury UK|YFH|[5AK,FM,YFB]
41036|How Hard Can Love Be?|Holly Bourne|Usborne Publishing|YFB|[5AQ,YFM,YX]
29323|Age of Trinity 02 - Das Licht des Ozeans|Nalini Singh|LYX|FMR|[5JA,1DST,1QS,FMR,FMX,FRD,FRT,FYT,3MRB]
73470|A Middle-Earth Traveller|John Howe|Harper Collins Publ. UK|AFF|[FM,FZ]
71215|Reise durch Mittelerde|John Howe|Klett-Cotta Verlag|FMB|[FZ]
32358|Viggo|Mikkel Robrahn, PietSmiet|CE Community Editions|VXQM3|[FLQ]
28159|Hogfather|Terry Pratchett|Orion Publishing Group|FM|[5HPD]
3596|Simon vs. the Homo Sapiens Agenda. Love Simon. Film Tie-In|Becky Albertalli|Penguin Books Ltd (UK)|YXHL|[5AN,VFV,YFB,YFM]
23574|Vita Nostra|Sergey Dyachenko|HARPER VOYAGER|FMT|[FB,FMM]
27200|Das Reich der sieben HÃ¶fe - Sterne und Schwerter|Sarah J. Maas|dtv Verlagsgesellschaft|YFHR|[5AQ,FM,FMB,FMR,FR,FYT,YFH,YFJ,YFM]
66814|Serpent & Dove|Shelby Mahurin|Harper Collins Publ. USA|YFH|[YFJ,YFM]
77799|Blood & Honey|Shelby Mahurin|Harper Collins Publ. USA|YFH|[]
53528|Princess Princess Ever After|Katie O'Neill|Oni Press,US|XQM|[5PS,FM,XA]
49091|Warrior Cats Staffel 1/06. Stunde der Finsternis|Erin Hunter|Beltz GmbH, Julius|YNNJ22|[5AL,FMW,FYT,YFC,YFH,YFP,YNNJ22]
1776|Die HÃ¤schenschule: Die HÃ¤schenschule - Das Malbuch aus der HÃ¤schenschule||Esslinger Verlag|YBGC|[5AF,5H,5HP,5HPF,6RP,WQ,WT,YBG,YBGC,YBL]
36625|Du bist einmalig|Max Lucado|SCM HÃ¤nssler|YBL|[5ABK,YBC]
20922|17, Das erste Buch der Erinnerung|Rose Snow|Ravensburger Verlag|YFH|[5AQ,5JA,1DFG-DE-VH,FMR,FRD,YFH,YFM]
64343|Warrior Cats Staffel 1/03. Geheimnis des Waldes|Erin Hunter|Beltz GmbH, Julius|YNNJ22|[5AL,FMW,FYT,YFC,YFH,YFP,YNNJ22]
53965|Das groÃŸe Werkbuch fÃ¼r Kinder|Claudia Huboi, Claudia Scholl|Haupt Verlag AG|YNPH|[5AF,5AG]
20869|Spielend leicht verstehen: MaÃŸe und Gewichte|Lara Bryan|Usborne Verlag|YPMF|[5AH,YBL]
55400|Mein erstes Wisch-und-weg-Buch: WÃ¶rter schreiben|Felicity Brooks|Usborne Verlag|YBG|[YBL]
53893|Mein Wisch-und-weg-LernspaÃŸ: WÃ¶rter und SÃ¤tze|Jessica Greenwell, Birgit Zimmerer|Usborne Verlag|YPCA|[4CD,2ACG,YBL]
43320|Mein buntes Kritzel-Malbuch (Hahn)|Norbert Pautner|Loewe Verlag GmbH|YBGC|[5ABK,4CA,YBGC,YBLD,YBLH,YNNF]
70721|Mr. Parnassus' Heim fÃ¼r magisch Begabte|TJ Klune|Heyne Taschenbuch|FMW|[]
19033|Der groÃŸe StickerspaÃŸ: Dinosaurier|Simon Tudhope|Usborne Verlag|YBG|[5AF,YBL]
24603|The Hobbit|John Ronald Reuel Tolkien|Harper Collins Publ. UK|FM|[]
1352|The Boy Who Biked the World|Alastair Humphreys|Eye Books|YFC|[]
43410|American Royals 02. Majesty|Katharine McGee|Penguin Books Ltd (UK)|YFCB|[5AN,5X,1KBB,YFCF,YFM,YNKA,YNMW]
75530|Das Artefakt|Joshua Tree|Belle Epoque Verlag|FHK|[1KBB,1KLCM,FHK,FLU]
73032|Alle Welt|Aleksandra Mizielinska|Moritz Verlag-GmbH|YNMC|[5AD,5AG,YBL,YRW]
14312|Der Name des Windes. Erster Tag|Patrick Rothfuss|Klett-Cotta Verlag|FMB|[FYT,YFH]
10837|Die Furcht des Weisen. Zweiter Tag Teil 1 und 2|Patrick Rothfuss|Klett-Cotta Verlag|FMB|[FYT,YFH]
52936|Harry Potter and the Philosopher's Stone. Gryffindor Edition|Joanne K. Rowling|Bloomsbury UK|YFH|[YFB]
29485|Biss zum Abendrot (Bella und Edward 3)|Stephenie Meyer|Carlsen Verlag GmbH|YFHR|[5AQ,5AX,5JA,5LKE,1KBB,FMR,FMX,FRM,YFB,YFM]
14027|Die StÃ¶rung|Brandon Q. Morris|FISCHER TOR|FLW|[1Z,FL]
78531|Fun Handlettering|Norbert Pautner|Frech Verlag GmbH|YBG|[5AJ,5JA,5JB,WFU,YBL]
51482|FÃ¼hl-Stickerheft: Mein FÃ¼hl-Stickerheft - Streicheltiere||Ars Edition GmbH|YBG|[5AC,YBL]
27647|Sticker-Lexikon. Tierkinder||Dorling Kindersley Verlag|YBLQ|[5AD,5AF,5AG,4CA,YBG,YBLQ,YNG,YNN,YNNB,YNNJ,YNNK,YNNM,YNNS]
67523|Mein Immer-wieder-Stickerbuch: Wir gehen einkaufen|Abigail Wheatley|Usborne Verlag|YBG|[YBL]
70463|Solaris|Stanislaw Lem|Ullstein Taschenbuchvlg.|FLS|[1DTP,FBA,FLP,FLQ,FLS]
27989|PlÃ¶tzlich 14|Heike Abidi|PINK|YFB|[5AN,5JA,YFM]
64239|Die Roten Schriftrollen|Cassandra Clare, Wesley Chu|Goldmann TB|FMR|[1DD,1DDF-FR-LA,1DST-IT-NVE,1DST-IT-TZR,FM,FMR,FMX,3MRBF]
31632|Rebel of the Sands|Alwyn Hamilton|Faber And Faber Ltd.|YFHR|[5AN,YFC]
41312|Engelsmorgen|Lauren Kate|cbt|YFHR|[5AP]
762|Engelslicht|Lauren Kate|Heyne Taschenbuch|YFHR|[5AP,FM]
71883|Engelsflammen|Lauren Kate|Heyne Taschenbuch|YFHR|[5AP,FM]
60540|Mitmach-Malbuch fÃ¼r Kinder - TIERE|Anna-Kristina SchrÃ¶der-Klasen|Vicky Bo Verlag GmbH|YBGC|[5AD,5HKA,5HPD,5HPF,5HRA,5HRB,5HRC,5HRD,5JA,5JB,WZG,YBL,YBLD,YBLH,YBLL]
22149|Mein Mega-Mitmach-Buch|Mareike Schlensog, Anna Wagner, Silke Janas|Edition Michael Fischer|YBG|[5AF,WDK,YBL,YNV]
32061|Mitmach-Malbuch fÃ¼r Kinder - WELTALL|Alexandra SchÃ¶nfeld|Vicky Bo Verlag GmbH|YBGC|[5AD,5HKA,5HPD,5HPF,5HRA,5HRB,5HRC,5HRD,5JA,5JB,WFTM,WZG,YBL,YNNZ,YZG]
5517|Vicky Bo: Vicky Bo's Mitmach-Malbuch|Vicky Bo, Vicky Gollhofer|Carlsen Verlag GmbH|YBGH|[5AD,YBL,YF]
61540|Meine liebsten Wisch-und-weg-BÃ¼cher zum Schulstart||Usborne Verlag|YBG|[5AF,YBL]
20641|Der kleine Rabe Socke: RÃ¤tsel lÃ¶sen mit dem kleinen Raben Socke||Esslinger Verlag|YZS|[5AD,5HKB,4CA,YBG,YBL,YN,YZS]
33223|RÃ¤tsel fÃ¼r den Schulanfang Erstes Schreiben||Ars Edition GmbH|YP|[5AF,4CA,JN,YBG,YBL,YPC]
74419|Star Wars Jugendroman: Die Hohe Republik - Die BewÃ¤hrungsprobe|Justina Ireland|Panini Verlags GmbH|FLS|[5AK,FJ,FLS,FYT,YFC]
49220|Star Wars(TM) - Eine neue DÃ¤mmerung|John Jackson Miller|Blanvalet Taschenbuchverl|FLS|[FM,FYT]
23579|Star Wars(TM) Die Hohe Republik - Das Licht der Jedi|Charles Soule|Blanvalet Taschenbuchverl|FLS|[FM]
59576|Star Wars: Galaxy's Edge: Schicksalsschlag|Zoraida Cordova|Panini Verlags GmbH|FMB|[5AN,FM,FYT,UDX]
78258|Das Lied von Eis und Feuer 02. Das Erbe von Winterfell|George R. R. Martin|Blanvalet Taschenbuchverl|FYT|[FMB,FYT]
41872|The Wee Free Men|Terry Pratchett|Random House Children's|YFH|[5AN,FM,YFC]
12419|Das inoffzielle Eintragbuch zu Harry Potter. Grimorium|Katharina Bensch|Schwager und Steinlein|ATFA|[5AL,1FMM,1KBB,ATFA,ATX,DSY,FMM,WDKX,WFX,YBL,YNL,YNM,YNPC,YNVP,YNXB,YZG]
32327|Harry Potter: Willkommen in Hogwarts||Panini Verlags GmbH|YBG|[5AK,ATF,YBL,YFH]
76874|MARVEL Mythen und Legenden|James Hill|Dorling Kindersley Verlag|AKLC|[5AN,AKLC,ATF,FLS,GB,WZG,XAKC,XQK,YBL,YNF,YNUC,YR,YZG]
64652|The Compelled|Lisa J. Smith, Julie Plec, Kevin Williamson, Kevin|HARPERCOLLINS|YFH|[YFM]
77613|Ravensburger Exit Room RÃ¤tsel: Gefangen im Museum|Martine Richter|Ravensburger Verlag|YNVP|[5AJ,YBL]
5409|Samurai, Band 7: Der Ring des Windes|Chris Bradford|Ravensburger Verlag|YFC|[5AN,1FPJ,FJH,YFT,3MGB]
71270|Damals war es Friedrich|Hans Peter Richter|dtv Verlagsgesellschaft|NHTZ1|[5AQ,1DFG,CJBR,YFB,YFCW,YFM,YP,YXHB,YXZW,3MPBGJ-DE-H]
30997|Winter Dogs|Miriam KÃ¶rner|Oetinger Taschenbuch GmbH|SKR|[5JB,5PB-US-E,1KBC,SKR,YF,YFC]
26319|Emma und das vergessene Buch|Mechthild GlÃ¤ser|Loewe Verlag GmbH|YXHL|[5AN,YFH,YFM]
8414|Khyona (1). Im Bann des Silberfalken|Katja Brandis|Arena Verlag GmbH|YFC|[5AN,YFC,YFH,YFP]
8703|Das Labyrinth des Fauns|Cornelia Funke, Guillermo del Toro|FISCHER KJB|FBA|[5AQ,6FG,FBA,FK,FM,FYT,YFB,YFH,3MPBL-ES-A,3MPQ-ES-A]
61572|tiptoiÂ® Tiere im Garten|Annette Neubauer|Ravensburger Verlag|YBG|[5AD,YBG,YNN]
26398|Breaking Dawn|Stephenie Meyer|Little, Brown Book Group|YFH|[5AP,YFB]
52395|Reiterhof Eulenburg 02 - Diamantenraub|Charlotte Link|Baumhaus Verlag GmbH|YNNJ24|[5AL,5AN,YFCF,YNNJ24,3MRB]
10195|HÃ¶r mal: Am Meer|Anne MÃ¶ller|Carlsen Verlag GmbH|YBG|[5ABK,YBCB,YBG,YBL,YNN,YNNS]
77474|HÃ¶r mal: Die Tierkinder|Anne MÃ¶ller|Carlsen Verlag GmbH|YBCB|[5ABK,YBG,YBLL,YF,YNN]
12526|The Mortal Instruments 1-6 Slipcase|Cassandra Clare|Walker Books Ltd.|YFH|[]
57845|Danny Dunn and the Anti-Gravity Paint|Raymond Abrashkin, Jay Williams|Agog Press|FL|[]
75423|Der MÃ¤dchen-RÃ¤tselblock|Bettina Domzalski|Ars Edition GmbH|YBG|[5AJ,5JA,WHJ,YBG,YBL]
2728|Mein Kinder KÃ¼nstler Freundebuch|Labor Ateliergemeinschaft|Beltz GmbH, Julius|YBL|[5AG,YNA]
66703|The Kissing Booth 3: One Last Time|Beth Reekles|Penguin Books Ltd (UK)|YFM|[5AN]
76298|Seven Stones to Stand or Fall|Diana Gabaldon|Random House LCC US|FYB|[FMH,FV]
39549|LEGOÂ® DOTS - 100 kreative Ideen ... fÃ¼r geheime Nachrichten||AMEET Verlag|YBG|[YBL]
15969|Die BlutkÃ¶nigin|Sarah Beth Durst|Penhaligon|FMB|[]
47120|Wir Kinder vom Bahnhof Zoo|Kai Hermann, Horst Rieck, Christiane F.|Carlsen Verlag GmbH|YXJ|[5AP,1DFG,1DFG-DE-BE,JBSP1,YF,YFB,YFY,YNB,YP,YX,YXJ]
616|PlÃ¶tzlich unsichtbar|Liz Kessler|FISCHER KJB|YFH|[5AL,5JA,1DDU,1DDU-GB-E,YFH,YFM,YXD]
1969|Spring in eine PfÃ¼tze! Frag dich mal!|ViktoriaSarina|CE Community Editions|WZG|[5AJ,5AL,5JA,1KBB,WD,WJX,WZG,YBG,YZG,YZS]
28441|Dreaming about love-The Coming of the Angels-volume 2|Baicu Sorin Robert|Lulu Press, Inc.|FM|[]
40712|I Shall Wear Midnight|Terry Pratchett|Random House Children's|YFC|[5AN,YFH]
29782|Essential Modern Classics - The Hobbit|John Ronald Reuel Tolkien|Harper Collins Publ. UK|YFA|[5AK,4CD,FBC,FM,YFH]
27667|Ich hÃ¤tte Nein sagen kÃ¶nnen|Annika Thor|Beltz GmbH, Julius|YXHB|[5AL,5AM,1DNS,YFB,YFS,YXF,YXHB,YXQF,YXT]
23309|WeiÃŸt du eigentlich, wie lieb ich dich hab? Mein Baby-Album|Sam McBratney|FISCHER SauerlÃ¤nder|YBCB|[5ABB,5HKA,5HKF,WZG,YBL,YZG,YZS]
33106|Mein kunterbuntes Ausschneidebuch - Tiere. Ausschneiden, ausmalen, kleben. Ein Bastelbuch ab 3 Jahre|Nico Sternbaum|Bassermann, Edition|YBG|[5AC,YBL]
46608|You Should See Me in a Crown|Leah Johnson|Scholastic Ltd.|JBSL1|[JHB,JMS,YFB,YFM,YFN,YFQ,YFS,YXHL]
75796|Mexican Gothic|Silvia Moreno-Garcia|Quercus Publishing Plc|FFH|[FMH,FV]
38074|Das Verbastelbuch fÃ¼r die Allerkleinsten Schneiden und Kleben. Meine Lieblingssachen|Ursula Schwab|Frech Verlag GmbH|WFTM|[5AC,WFTM,YBG,YBL]
3259|Schnippel-Alarm! Das Ausschneidebuch fÃ¼r Kinder ab 3 Jahren|Silke WeÃŸner|Thekla Verlag|WFTM|[AGZ,WDH,WFX,YBGC,YBLD,YBLH,YZG]
47103|Meine Freunde - Einhorn||Ars Edition GmbH|YB|[5AD,YF]
62341|Made by Papa|Scott Bedford|Frech Verlag GmbH|WFH|[5AG,5JB,W,WFH,YBL]
54604|The Yearbook|Holly Bourne|Usborne Publishing|YFB|[5AQ,YFS]
11609|The Passengers|John Marrs|Heyne Taschenbuch|FLP|[1DDU-GB-E,3MRBH]
46750|Der letzte Schwur|Nalini Singh|LYX|FBA|[5JA,1KBB,FMR,FP,FRD,3MR]
22461|Science Fiction aus KÃ¶nigsborn - SCHWARZE SONNE - POLICE IN THE UNIVERSE|Uwe H. SÃ¼ltz, Freddy Vogt|Books on Demand|FL|[]
15606|One of Us Is Lying|Karen M. McManus|Random House LCC US|YFCF|[5AQ,YFB,YFCB,YXHB]
"4030|Das groÃŸe ""Das Reich der Sieben HÃ¶fe"" Fanbuch|Sarah J. Maas|dtv Verlagsgesellschaft|YBGC|[5AQ,WFX,YFH]"
64861|Juli LÃ¶wenzahn. Mein Kindergarten-Album|Andreas H. Schmachtl, Kerstin Kipker|Arena Verlag GmbH|YBCS|[5AC,YBL,YZS]
12337|Das Lied von Eis und Feuer 01. Die Herren von Winterfell|George R. R. Martin|Blanvalet Taschenbuchverl|FM|[FMB,FYT]
11374|Conni tanzt|Liane Schneider, Eva Wenzel-BÃ¼rger|Carlsen Verlag GmbH|YBCS|[5AC,4CA,ATQ,YBLN,YF,YNDB]
41503|The Soul Hunters|Chris Bradford|Penguin Books Ltd (UK)|YFCB|[5AK,YFH]
27720|Die Kunst des Zeichnens fÃ¼r Kinder Starter-Block - Menschen|Gecko Keck|Frech Verlag GmbH|WFA|[5AK,5JA,5JB,WFA,YBL,YNA,YNV]
40399|The Shadows Between Us|Tricia Levenseller|Macmillan USA|YFH|[YFM]
8643|Daughter of the Pirate King|Tricia Levenseller|Macmillan USA|YFC|[5AP,YFM,YFT,YXD]
61593|Caraval|Stephanie Garber|Macmillan USA|YFH|[5AN,FM]
68724|Unravel Me|Tahereh Mafi|Harper Collins Publ. USA|YFE|[5AQ,YFG,YFM]
68253|Warriors: Omen of the Stars #3: Night Whispers|Erin Hunter|HarperCollins Publishers Inc|YFC|[YFG,YFP]
3972|Shadow and Bone 2. Siege and Storm|Leigh Bardugo|Hachette Children's  Book|YFH|[5AN,4CL,YFB,YFM,YFT]
36728|Shadow and Bone 3. Ruin and Rising|Leigh Bardugo|Hachette Children's  Book|YFB|[YFH,YFM,YFT]
59324|Shadow and Bone 1|Leigh Bardugo|Hachette Children's  Book|YFH|[5AN,4Z-GB-ACN,YFM]
14909|Poeti shqiptar|Irena Gjoni|Lulu.com|FL|[]
78861|The Name of the Wind: 10th Anniversary Deluxe Edition|Patrick Rothfuss|Penguin LCC US|FMT|[FB,FJ,FMW]
64907|Shatter Me|Tahereh Mafi|Egmont UK Limited|YFCB|[5AQ,YFG,YFHR,YFM]
54097|Der Herr der Ringe|J. R. R. Tolkien|Klett-Cotta Verlag|FBC|[FBC,FMB,FYT]
10522|Der Hobbit|John R Tolkien|Klett-Cotta Verlag|FMB|[FYT,YFH]
59522|Fazbear Frights 01. Into the Pit|Scott Cawthorn, Elley Cooper|Scholastic Ltd.|YFCB|[YFB,YFD]
20367|Asphalt Tribe|Morton Rhue|Ravensburger Verlag|CJ|[5AP,5AQ,5AX,4CL,1KBB-US-NAKC,CJ,YFB]
22173|Welcher KÃ¤se stinkt am meisten? VerrÃ¼ckte Fakten fÃ¼r coole Jungs 1|Martin Oliver|Ravensburger Verlag|YNG|[5AJ,5AK,5AR,5HKA,YF,YNT,YNU,YNV,YNW]
50428|Fire & Frost, Band 1: Vom Eis berÃ¼hrt|Elly Blake|Ravensburger Verlag|YFH|[5AQ,5HKA,5JA,FDB,FM,YFG,YFH,YFM]
15705|The Two-Faced Queen, Volume 2|Nick Martell|SAGA PR|FMB|[FXB]
8461|Enayrah von Mamnouna|Ariane Failer|united p.c. Verlag|F|[]
3083|Harry Potter: Magische Requisiten Malbuch||Panini Verlags GmbH|YBCH|[5AK,WFX,YBCH,YBGC,YBL]
5226|Das Haus der tausend RÃ¤ume|Diana Wynne Jones|Knaur Taschenbuch|FMB|[FBA,FMB,FMK,FN,FYT]
59231|Das neunte Haus|Leigh Bardugo|Knaur HC|FBA|[1KBB,1KBB-US-NEC,FBA,FK,FKM,FM,FMW,FYT,3MRBF]
16335|King of Scars|Leigh Bardugo|Knaur HC|FBA|[FBA,FJ,FMB,FYT]
12723|Der Palast im Himmel|Diana Wynne Jones|Knaur Taschenbuch|FBA|[FBA,FMB,FMK,FN,FYT]
48972|Fauler Zauber|Diana Wynne Jones|Knaur Taschenbuch|FBA|[FBA,FMB,FMK,FYT,3MPQZ]
11569|You're the One that I Want|Simon James Green|Scholastic|YXHL|[YFB,YFM,YFN,YFQ,YXF]
36792|Der Atlas der besonderen Kinder|Ransom Riggs|Knaur Taschenbuch|FBA|[1KBB-US-SEF,FBA,FMH,FMX,FYT,3MRBF]
8756|Nox - Donner und Asche|Ayleen Beekmann|Piper Verlag GmbH|YFHR|[5AT,5AX,1DFG-DE-VA,FMR,FMX,YFHR]
25308|Ein Junge, sein Hund und das Ende der Welt|C.A. Fletcher|Penhaligon|FBA|[1DDU-GB-E,1DDU-GB-S,FBA,FDB,FLQ,FMW,FXD,FYT]
39787|Der lange Nachmittag der Erde|Brian W. Aldiss|Heyne Taschenbuch|FLC|[]
49979|Die Schatten|Guillermo del Toro, Chuck Hogan|Heyne Taschenbuch|FKM|[FK,FKM,FM]
60615|Mein Sach-Stickerbuch Natur - Meerestiere||Edition Michael Fischer|YNNB1|[YBL,YNNB1,YNNJ1,YNNS]
38037|Die GlÃ¼cksbÃ¤ckerei - Die magische Rettung|Kathryn Littlewood|FISCHER KJB|YFH|[5AL]
64817|Through Fiery Trials: A Novel in the Safehold Series|David Weber|TOR BOOKS|FLR|[]
44985|Freundebuch - Pferdefreunde - Meine Freunde||Coppenrath F|YNNH4|[5JA,YBCH,YBG,YBL,YNNH4,YZS]
68901|Bungo Stray Dogs, Vol. 2 (light novel)|Kafka Asagiri|Little, Brown & Company|YFB|[]
78449|Bungo Stray Dogs, Vol. 4 (light novel)|Kafka Asagiri|Little, Brown & Company|YFB|[]
75981|The Hobbit: Illustrated Edition|J. R. R. Tolkien|HOUGHTON MIFFLIN|FMB|[FB]
17806|Mia Fashion Plates and Cupcakes|Coco Simon|SIMON SPOTLIGHT|YXHB|[YF]
8707|86 -- Eighty-Six, Vol. 6 (light novel)|Asato Asato|Little, Brown & Company|YFB|[]
46055|The Cousins|Karen M. McManus|Random House LCC US|YFCB|[YFB,YFCF,YXHB]
9740|Die Welle - Der Roman zum Film|Kerstin Winter, Dennis Gansel, Peter Thorwarth, Ro|Ravensburger Verlag|YFB|[5AP,5AQ,5AX,4CL,YFE,YXN,YXQ]
69803|Die Welle|Morton Rhue|Ravensburger Verlag|YFB|[5AP,5AQ,5AX,4CL,YFB,YFE,YXN,YXQ]
37807|#Wir bleiben zuhause Kindermitmachbuch|frechverlag|Frech Verlag GmbH|YBGC|[5AF,5JA,5JB,YBGC,YBL,YZG]
23117|LEGO City MalspaÃŸ||AMEET Verlag|YBGC|[YBGH,YBL]
75754|Malbuch Kinder ab 2 Jahre. Erstes Malen und Kritzeln|Vicky Bo|Vicky Bo Verlag GmbH|YBGC|[5ABK,5HKA,5HPD,5HPF,5HRA,5HRB,5HRC,5HRD,5JA,5JB,WFX,WT,WZG,YBLH,YBLL,YBLT,YZG]
77870|The World of Ice and Fire|George R. R. Martin, Elio Garcia, Linda Antonsson|Harper Collins Publ. UK|FM|[]
72287|Star Wars(TM) Phasma|Delilah S. Dawson|Blanvalet Taschenbuchverl|FBA|[FBA,FL,FLS,FM,FYT]
2145|Star Wars(TM) - Nachspiel|Chuck Wendig|Blanvalet Taschenbuchverl|FLS|[FM,FYT]
55007|Star Wars(TM) Meister und SchÃ¼ler|Claudia Gray|Blanvalet Taschenbuchverl|FLS|[FM]
56814|The Storm Keeper's Island|Catherine Doyle|Bloomsbury UK|YFH|[YFB,YFC,YFN]
495|The Fairies' Path (Fate: The Winx Saga Tie-in Novel)|Ava Corrigan|Scholastic US|YFB|[5AN,YFM,YFS,YNF]
59325|Zauberklingen - Die Klingen-Saga|Joe Abercrombie|Heyne Taschenbuch|FMB|[]
78018|RÃ¤tselblock ab 6 Jahre, Band 1, A5-Block|Agnes Spiecker|Hauschka Verlag|WDK|[5AG,4CD,WDK,YB,YBL,YNU,YNVP,YZG]
79044|Gefangenes Herz|J. R. Ward|Heyne Taschenbuch|FMR|[1KBB-US-NAKC,FMX,FRX,FYT]
40795|The Lord of the Rings Boxed Set|J. R. R. Tolkien|HOUGHTON MIFFLIN|YFH|[YFJ]
