,itemID,title,author,language,collection,isbn,publisher,description,main topic,subtopics
52085,17492,A Little Story About Fairies,Peter Hull,,,,Rowanvale Books Ltd.,,YFJ,
52086,32321,A Long Story,William M. Klepper,,,,AuthorHouse,,FM,
52087,64598,A M,Olavo Vieira,,,,LIGHTNING SOURCE INC,,YF,
52088,74861,A Magical Venice story: The Maskmaker's Daughter,Holly Webb,,,,Hachette Children's Group,,YFH,5AK
52089,55121,A Magpie Called Will,Peter Rondel,,,,IFWG Publishing,,YFH,
52090,64345,"A Manual for Marco: Living, Learning, and Laughing With an Autistic Sibling",Shaila Abdullah,,,,LOVING HEALING PR,,YF,
52091,68143,A Margaridinha (Daisylocks in Portuguese),Marianne Berkes,,,,ARBORDALE PUB,,YFP,
52092,45642,A Masquerade,Penelope Dyan,,,,Bellissima Publishing LLC,,YFB,YX
52093,64187,"A Meditação da Princesa Clara (historia infantil, livros infantis, livros de crianças, livros para b",Nerissa Marie,,,,LIGHTNING SOURCE INC,,YFJ,
52094,58008,"A Micro-Classic Trilogy: The Hero of Troy, the Trojan Horse & Ulysses and the Cyclops",James J. Cullen,,,,XLIBRIS US,,YFT,
52095,26120,A Midsummer Night's Dream: A Shakespeare Children's Story,"William Shakespeare, Macaw Books",,,,Sweet Cherry Publishing,,YFA,5AF
52096,60052,A Mission for Leedle Burro,Sheila von Maltitz,,,,Lulu.com,,YFK,5PGM|YFP
52097,2411,A Most Peculiar Toy Factory,Alex Bell,,,,Barrington Stoke Ltd,,YFB,5AR
52098,71103,A Most Remarkable Hat,J A McPhail,,,,Rowe Publishing,,YFC,5PGM|YFK
52101,31227,A New Bag!,Penelope Dyan,,,,Bellissima Publishing LLC,,YFQ,
52102,4243,A New Beginning,Kelly M Nolen,,,,iUniverse,,YFCF,
52103,35729,"A Nightmare on Clown Street (Goosebumps Most Wanted #7), Volume 7",R. L. Stine,,,,SCHOLASTIC,,YFD,YFQ
52104,2635,A Odisseia Intergaláctica de Théo,Maria Do Carmo Araujo Bonfim,,,,LIGHTNING SOURCE INC,,FLU,
52106,17774,A Perfectly Magnificent Cane,J A McPhail,,,,Rowe Publishing,,YFC,5PGM|YFK
52107,48926,A Piece of Heaven,Meghan Aline Quackenbush,,,,Xlibris,,FMW,
52108,7922,A Place Made for We,Lisa S. French,,,,Favorite World Press LLC,,YFB,YX
52109,37589,A Place To Stand,Becca Lynn Mathis,,,,Rebecca Lynn Mathis,,FMW,
52110,15020,A Place Where Sunflowers Grow =: Sabaku Ni Saita Himawari,Amy Lee-Tai,,,,CHILDRENS BOOK PR,,YFT,1KBB
52111,37887,A Pretty Paranormal Family,William J. Smith,,,,Lulu.com,,FL,
52112,50196,A Princesa Dandan Vs O Bizarro Celulon,Dan Sousa,,,,INDEPENDENTLY PUBLISHED,,YFC,
52113,4006,A Princesa E as Beterrabas,Roberto Piacentini Filho,,,,Lulu.com,,YFB,
52114,29125,A Princess of Mars: A Library of America Special Publication,Edgar Rice Burroughs,,,,LIB OF AMER,,FL,
52116,21896,A Prisoner of Mars,Rob Dorsey,,,,"Copper Creek Press, LLC",,FLS,
52117,37907,"A Private Collection (Boxed Set): Private, Invitation Only, Untouchable, Confessions",Kate Brian,,,,SIMON PULSE,,YFCF,YXHB|YXHL
52118,8483,A Psalm for the Wild-Built,Becky Chambers,,,,TOR BOOKS,,FLQ,
52119,75861,A Quick & Easy Guide to They/Them Pronouns,"Archie Bongiovanni, Tristan Jimerson",,,,ONI PR,,YN,
52120,76803,A Quite Extraordinary Umbrella,J A McPhail,,,,Rowe Publishing,,YFC,5PGM|YFK
52121,46697,A RING OF PROTECTION,Carol Stout,,,,"Booklocker.com, Inc.",,YFH,
52122,42333,A Rabbit Called Wish,Claire Barker,,,,Usborne Publishing Ltd,,YFN,YFP
52123,34491,A Renegada,Ricardo R. P. Resende,,,,INDEPENDENTLY PUBLISHED,,FM,
52125,23585,A Rhino To The Rescue: A Tale Of Conservation And Adventure,Cleve Hicks,,,,LIGHTNING SOURCE INC,,YFP,1H
52126,34227,"A Rival from the Grave: The Complete Tales of Jules de Grandin, Volume Four",Seabury Quinn,,,,NIGHT SHADE BOOKS,,FKW,FF|FM
52127,52167,A River of Secrets,"Lucas Astor, Alexandrea Weis",,,,Vesuvian Books,,YF,
52129,46594,A Scandal in Bohemia (Easy Classics),"Sir Arthur Conan Doyle, Stephanie Baudet",,,,Sweet Cherry Publishing,,YFCF,5AH|YFA
52130,1227,A School for Dragons,Amy H Wolf,,,,Amy Wolf,,FMB,
52131,1966,A Sea of Shields,Morgan Rice,,,,Morgan Rice,,FMB,
52132,2812,A Secret Gift,Ruth Benjamin,,,,HARPERCOLLINS,,YXHB,YFP
52133,63274,A Secret for the Fox,Stephanie Damiani,,,,Outskirts Press,,YFJ,
52134,36761,A Secret in Time (Big Honey Dog Mysteries #2),H. Y. Hanna,,,,H.Y. Hanna - Wisheart Press,,YFCF,
52135,59752,A Self-Made Boy,Nathan Hughes,,,,LIGHTNING SOURCE INC,,YFZR,YXD
52136,5216,A Series of Unfortunate Event 08. The Hostile Hospital,Lemony Snicket,,,,Egmont UK Limited,,YFCF,5AH|YFA
52138,63095,A Series of Unfortunate Events 03. The Wide Window. Netflix Tie-In,Lemony Snicket,,,,Egmont UK Limited,,YFCF,5AH|YFA|YFH
52139,8130,A Series of Unfortunate Events 04. The Miserable Mill,Lemony Snicket,,,,Egmont UK Limited,,YFB,5AH|5AJ
52141,55885,A Series of Unfortunate Events 07. The Vile Village,Lemony Snicket,,,,Egmont UK Limited,,YFA,5AH|YFC|YFH
52145,25037,A Shakespeare Story: Romeo And Juliet,Andrew Matthews,,,,Hachette Children's Group,,YPCA9,5AK|2ACB|YFB
52146,60624,A Shaun the Sheep Movie: Farmageddon Book of the Film,"Sweet Cherry Publishing, Gemma Barder, Aardman Ani",,,,Sweet Cherry Publishing,,YFC,5AH|YFG
52147,71078,"A Shocker on Shock Street (Classic Goosebumps #23), Volume 23",R. L. Stine,,,,SCHOLASTIC,,YFD,YFQ
52149,40360,A Sketch Romance Of Motion,Alec Lee,,,,"Kessinger Publishing, LLC",,FLS,
52152,43852,A Song of Ice and Fire 02. A Clash of Kings,George R. R. Martin,,,,Harper Collins Publ. UK,,FM,
52154,36910,A Special Love,L. M. Bouthner,,,,"Christian Faith Publishing, Inc",,YFK,5PGM
52155,26063,A Special Pocket in My Heart,Shirley Renaud,,,,"Strategic Book Publishing & Rights Agency, LLC",,YFB,YXG
52157,17503,A Star Is Born,Sable Hamilton,,,,STONE ARCH BOOKS,,YFP,YFR
52159,6956,A Step Back,"P. J. Wetzelaer, B. A. Johnson",,,,iUniverse,,FL,
52160,40679,A Step Beyond,Nancy Bell,,,,Books We Love Ltd.,,YFJ,1DDU-GB-E
52161,43731,A Storey Street novel: Superhero Street,Phil Earle,,,,Hachette Children's Group,,YFB,5AK|YFC|YFQ
52162,25073,A Storm of Ice and Stars,Lisa Lueddecke,,,,Scholastic,,YFB,YFH
52163,57430,A Storm of Swords: A Song of Ice and Fire: Book Three,George R. R. Martin,,,,BANTAM TRADE,,FMB,
52164,71805,A Story About...Us,Noah Turner,,,,Lulu.com,,YFK,5PGM|YFM
52165,74095,A Story a Day,,,,,Miles Kelly Publishing Ltd,,YFJ,YFU
52166,10371,A Story of the Golden Age of Greek Heroes (Yesterday's Classics),James Baldwin,,,,Yesterday's Classics,,YFJ,1QBAG|1QBAR
52168,73755,A Sure Cure for Witchcraft,Laura Best,,,,NIMBUS PUB LTD,,FMH,
52169,18663,A Surprise for Nora,Patricia Duran,,,,AuthorHouse,,YFB,YX
52170,42317,A Symbiote Tale of Light and Darkness: Part 1,Enoch Ashton Cox,,,,INDEPENDENTLY PUBLISHED,,YFG,
52171,50239,A Tale of Summerland,Julie Anne Turner,,,,New Generation Publishing,,YFH,
52172,10383,A Tale of Teeth: Or How Venice Beach Florida Became the Shark's Tooth Capital of the World,Linda Dunn,,,,NEWMAN SPRINGS PUB INC,,YFJ,
52173,16205,A Tale of Two,Cathleen Roach,,,,Lulu.com,,FB,
52174,60696,A Tale of Two Acorns a Story about Life and Death and Life,John Neilon,,,,HALO PUB INTL,,YXG,YF
52175,9555,A Tale of Woodland Fairies Coloring Book,Jupiter Kids,,,,Jupiter Kids,,YFJ,
52176,36242,A Tartaruga de Angela Sumiu,Patrick V. Carpen,,,,LIGHTNING SOURCE INC,,YFP,
52177,57614,A Taste of Revenge,Andrew Westmont,,,,AuthorHouse,,FL,
52178,55440,A Thousand Beginnings and Endings,"Ellen Oh, Elsie Chapman, Renée Ahdieh, Sona Charai",,,,Harper Collins Publ. USA,,YDC,YFJ
52179,57953,A Thread Through Time,Deborah Shepherd,,,,Shepline Words,,YFJ,
52180,53006,A Through Z for You and Me!,Karen Hutton,,,,Archway Publishing,,YBLA,
52181,75912,"A Thunderous Whisper: In War, Even an Insignificant Girl Can Be a Hero",Christina Diaz Gonzalez,,,,KNOPF,,YFT,1D
52182,6266,A Time Underground and Other Science Fiction Stories,,,,,Crotchet Quaver,,YFU,
52185,67906,A Trilogy . featuring Big Oak Mega Buck!,Phil Kunz,,,,iUniverse,,YFU,
52186,32582,A Trip to the Zoo,Jupiter Kids,,,,Jupiter Kids,,YBL,
52187,13556,A True Girl,Mari Poisson,,,,AuthorHouse UK,,FM,
52188,68058,A Twist of Tales,Julia Donaldson,,,,Barrington Stoke Ltd,,YF,
52189,19365,"A Unicorn Helped Me Build a Growth Mindset: A Cute Children Story To Help Kids Build Confidence, Per",Steve Herman,,,,LIGHTNING SOURCE INC,,YXE,YF
52190,52145,A Viagem de Loucos,Gerson Ingrês,,,,BLURB INC,,FM,
52191,51155,A Volar!,Sabrina Duarte,,,,Palibrio,,YFB,
52193,76123,A Walk on the Shoreline (Inuktitut),Rebecca Hainnu,,,,INHABIT MEDIA,,YFP,1QMP
52194,65603,A Walk on the Tundra (Inuktitut),"Rebecca Hainnu, Anna Ziegler",,,,INHABIT MEDIA,,YFP,1QMP
52195,13951,A Walk on the Tundra (Rankin),"Rebecca Hainnu, Anna Ziegler",,,,INHABIT MEDIA,,YFP,1QMP
52197,60682,A Week in the Life of Mertyle,Cassandra Kay,,,,AuthorHouse,,YFQ,
52198,56519,A Whole New World: How to be an Antiracist: A Story That Inspires Kids and Parents to see Beyond Col,Ibrahim K. Mendy,,,,LIGHTNING SOURCE INC,,YXPB,YFJ
52200,33993,A Wind of Change,Eleanor Watkins,,,,Books to Treasure,,YFT,3KH|3KL
52202,77492,A Winning Wednesday,"Roy, OBE Noble",,,,Graffeg Limited,,YF,
52203,7243,A Winter Solstice Tale: Would you unquestionably rather be yourself?,Amma Sharon Fletter,,,,ISBN AGENCY,,YFJ,
52207,35283,A Wonderland Welcome: A Fun 'n Learn Activity Guide to Morgan's Wonderland,Morgan's Wonderland,,,,HALO PUB INTL,,YBG,YF
52209,32391,A Year in the City,Christina Mia Gardeski,,,,Capstone Global Library Ltd,,YBLJ,5AD|4CD|YNN
52210,78331,A Year in the Forest,Christina Mia Gardeski,,,,Capstone Global Library Ltd,,YBLJ,5AD|4CD|YNN
52211,14606,A beans can on an aristocratic dinner table,Behrouz Mayelzadeh,,,,Kaymanesh,,FMW,
52212,45713,A er for alfabet/ A is for alphabet,Tish Gilbert,,,,MORT HOMME BOOKS,,YBLA,
52213,20280,A fada da varinha: Uma fantasia adulta,Clovis Nicacio,,,,LIGHTNING SOURCE INC,,FM,
52214,62058,A gata curadora: Galician Edition of The Healer Cat,Tuula Pere,,,,WICKWICK LTD,,YFC,YFP
52215,64231,A gata que curava,Tuula Pere,,,,Wickwick Ltd,,YNNJ22,YFP|YNNH2
52216,10607,A gyógyító macska: Hungarian Edition of The Healer Cat,Tuula Pere,,,,WICKWICK LTD,,YFC,YFP
52218,5643,A is for Anacostia,Courtney Davis,,,,Homeroom 104,,YFB,1KBB|YNM
52219,7698,A ist für Apple,Coloring Bandit,,,,Coloring Bandit,,YBG,
52220,53352,A katalizátor,Bence Tóth,,,,Lulu.com,,FL,
52221,62244,A lovag,Márta Müller,,,,epubli,,FM,
52222,14071,A proposito del domani...,G. Cardinali,,,,Lulu.com,,FL,
52224,972,A vida de Claire White,Felipe Carvalho,,,,INDEPENDENTLY PUBLISHED,,YF,
52225,73573,A Última Curva!,"Antonio Teixeira, Joao Paulo Brasileiro",,,,INDEPENDENTLY PUBLISHED,,YF,
52226,59436,A+ Attitude,Stephanie Perry Moore,,,,MOODY PUBL,,YFK,
52227,18078,A-Z of Dangerous Food,Rebvik,,,,Tate Publishing,,YBL,YXA
52228,73465,A.I.,Torben Pedersen,,,,Books on Demand,,FLP,
52229,32461,A.N.T.I.D.O.T.E.,Malorie Blackman,,,,Penguin Random House Children's UK,,YFC,5AK
52230,13475,ABC,Lyn Wendon,,,,Letterland International,,YBLA,
52231,22930,ABC,,,,,Little Posies Publishing,,YBLA,
52232,32431,ABC (Bilingual Edition),Alberto Blanco,,,,LOQUELEO,,YBLA,
52233,37926,ABC Doctor: Staying Healthy from A to Z,Harriet Ziefert,,,,BLUE APPLE BOOKS,,YBLA,YXA
52234,70130,"ABC See, Hear, Do: Learn to Read 55 Words Uppercase",Stefanie Hohl,,,,LIGHTNING SOURCE INC,,YBLA,
52235,22070,"ABC lernen - Das ABC Malbuch der Tiere zum Lernen, Malen und Spaß haben",Lisa Wirth,,,,NOVA MD,,JBSP1,5AF|DSY|JBSP1|JNLA|YBLA|YF
52236,27397,ABC of Objects,,,,,Applewood Books,,YFT,
52237,77576,ABC's for a Child of God,M. G. Strate,,,,COVENANT BOOKS,,YBLA,YNR
52238,40161,ABC's of the Kingdom Kid,Beloved Alvarez,,,,CHRISTIAN FAITH PUB INC,,YFK,
52239,69591,ABC: a heart rock alphabet book,Jane Ellen Pollio,,,,EAST ANGLIAN ARCHAEOLOGY,,YBLA,
52240,73108,ABCs,Lesia Davidson-Elie,,,,Xlibris,,YBLA,
52241,66400,ACID,Emma Pass,,,,Penguin Random House Children's UK,,YFG,5AN|YFM
52242,25598,ACROPOLIS,Simone Gagnarli,,,,Lulu.com,,FL,
52243,48577,ACTIVITY BOOK,Diana Aleksandrova,,,,Dedoni LLC,,YBGC,
52244,52917,AD ASTRA 009: Planet der Ausgestoßenen,Wilfried A. Hary,,,,epubli,,FL,
52245,13265,AD ASTRA 011: Versuchsanordnung Erde,Wilfried A. Hary,,,,epubli,,FL,
52246,41350,ADA,Ben Jeapes,,,,David Fickling Books,,YNM,YNT
52248,24723,AEBA gnadenlos,M. Manolito,,,,Books on Demand,,FB,
52250,58325,ALADOR,Henry Newbolt,,,,Edition Phantasia,,FM,FM
52251,75583,ALIEN: Das Rollenspiel - Regelwerk,"Tomas Härenstam, Dave Semark, Matthew Tyler-Jones,",,,,Ulisses Spiel & Medien,,WDHW,FLR|FM
52252,4218,ALLEGIANCE,Stephen Llewelyn,,,,Fossil Rock,,FJ,FL
52253,36369,ALTEA,Lyudmyla Hlushchenko,,,,Lulu.com,,FL,
52254,41825,ALTROVE,Raffaele Summa,,,,Lulu.com,,FM,
52255,55042,AMSCUSAT - english,Oberto Airaudi Falco Tarassaco,,,,DHORA S.R.L. IMPRESA SOCIALE,,FRT,
52256,49313,ANA,Mehmet Kilic,,,,Books on Demand,,FLP,
52257,72017,ANDARIELS LOS - FLUCH DER UNSTERBLICHKEIT,Benyamen Cepe,,,,epubli,,FK,
52259,15035,ANGL,Isabel Belmonte Fernández,,,,Lulu.com,,YFB,
52260,12831,ANK,Stefan Franck,,,,epubli,,FL,
52261,45937,ANNA,Christian Ehrhorn,,,,epubli,,FM,
52262,78345,ANOTHER DAWN,Jr. Mark a. Sommer,,,,Lulu.com,,FL,
52264,29172,ANXO: Zwischen den Sphären,Liv Modes,,,,Eisermann,,FBA,FDK|FLP|FM
52265,53810,APOCTHULHU Core Rules (Classic B&W hardcover),"Dean Engelhardt, Jo Kreil, Kevin Ross",,,,Lulu.com,,FLQ,
52266,10170,APRIL,Parker,,,,SPUL - SIMON PULSE,,YFH,
52267,467,ARCOIRIS,María Luisa Landman R.,,,,Lulu.com,,YFB,
52268,8174,ARMAN,Serena Hein,,,,Bookmundo Heymann,,FM,
52269,18981,ARRIVAL,Kenneth Toles Jr.,,,,Lulu.com,,FL,
52271,39265,ASTEROIDS,Mike S McCoy,,,,Blaster Tech,,FJ,FL
52272,26004,AT THE CROSSROADS,Rick Starkey,,,,Make It Magic,,YFH,YNX
52274,61914,ATLAS,Isaac Hooke,,,,Tom Tessier,,FLR,
52275,38886,ATTACK,Stephen Hannah,,,,Xlibris,,FL,
52277,13506,"AWOL 01 - Agent Without Licence: Last, Best Hope",Andrew Lane,,,,Bonnier Books UK,,YF,5AK
52278,35185,"AWOL 02 - Agent Without Licence: Last, Safe Moment",Andrew Lane,,,,Bonnier Books UK,,YF,5AK
52279,29004,AZLANDER - Puck in Hell,Gabriel Brunsdon,,,,Gabrielle Brunsdon,,FM,
52280,70955,Aamu,,,,,LIGHTNING SOURCE INC,,FL,
52282,38765,Abadeha: The Philippine Cinderella,Myrna de la Paz,,,,SHENS BOOKS,,YFJ,1F
52283,3000,"Abba Moses: Notorious Robber, Desert Father",Andrew Votipka,,,,LIGHTNING SOURCE INC,,YFK,
52284,78710,Abbie: Love Without a Cause,Greta Alves-Malcolm,,,,LIGHTNING SOURCE INC,,YXQ,YF
52285,10445,Abby's Adventures: Picture Day ... and the Missing Tooth,Suzanne Ridolfi,,,,EIFRIG PUB,,YXD,YF
52286,71629,Abend oder Morgen?,der Authhhhor,,,,Books on Demand,,FMM,5AX
52287,33888,Abenteuer im Einhornwald,Stefan Ruck,,,,Nepa Verlag,,YFC,5AF|FM|YB|YFC
52289,55805,Abenteuer-Labyrinthe. Bunt und spannend.,Leo Trinidad,,,,"Bassermann, Edition",,YNVP,5AG|YBL
52290,77624,"Abenteuerklassiker-Paket, 3 Bde.","Mark Twain, Charles Dickens, Robert Louis Stevenso",,,,Impian GmbH,,YFH,FJH|YFT
52291,54636,Abenteurerhandbuch für die Schwertküste,"Rodney Thompson, Joseph Carriker, Brian Cortijo, J",,,,Ulisses Spiel & Medien,,WDHW,FMB|WDHW
52292,50218,Aber ich bin doch da! - Die Medialen,Vera Döbbelt,,,,Lulu.com,,YFB,
52293,398,Aberdeen,James Bierce,,,,Grays Harbor Publishing,,FLQ,
52294,1050,Abgrund,Michael Kern,,,,Books on Demand,,FJ,FL|FM
52295,31325,Abgrund der Sehnsucht,Kresley Cole,,,,LYX,,FMR,5JA|1KBB|FP|FR|FRT
52296,17038,Abgründe/Ohne Hoffnung,Sean Beckz,,,,epubli,,FK,
52297,10283,Abigail Platt's Cuspids,Doc McDuke,,,,GUARDIAN ANGEL PUB,,YXE,YF|YXD|YXQ
52298,5532,Abigail and the Royal Thread,Betty Turnbull,,,,Light Messages,,YFT,
52299,29781,Abiola,Simone Callender,,,,iUniverse,,YFH,
52300,42037,Abla and Her Wonderful Coat: Level 8,Collins Uk,,,,HARPERCOLLINS UK,,YFZR,
52301,69807,Abner & Me,Dan Gutman,,,,HARPERCOLLINS,,YFC,YFR
52302,23442,Abomination,Catch Tilly,,,,Stone Table Books,,FM,
52303,44560,Abomination,Robert Swindells,,,,Penguin Books Ltd (UK),,YFCF,5AL|YFA|YFN|YXF
52304,12716,Aborinth,Sharron Andrades,,,,Balboa Press,,FMB,
52305,44746,About the things I like,Vanessa Weuffel,,,,Planet,,WZG,5AN|WZG|YF|YXD|YXE|YXZ
52306,64684,Above,Roland Smith,,,,Scholastic Inc.,,YFC,
52307,2149,Above the Clouds,Philip Benguhe,,,,ebookit.com,,FL,
52308,11110,Abraham,Katheryn Maddox Haddad,,,,Northern Lights Publishing House,,YPCA21,5PGM|YFK
52309,63859,Abschied mit Himmelsglöckchen,"Birgitt Möck, Claudia Hiekel",,,,Lebensweichen-Verlag,,VFJX,5AD|YBL|YF
52311,8980,Absolut Ich,Jess Lange,,,,dtv Verlagsgesellschaft,,YNMF,5AM|5JA|WFX|WJ|WZG|WZS|YBGC|YF|YN|YNVP|YXD|YXE|YZ|YZG|YZS
52312,34128,Absolution,Marcos Antonio Hernandez,,,,LIGHTNING SOURCE INC,,YFE,
52313,9212,Academi'r Campau: 2. Son am Sgarmes,Gerard Siggins,,,,Gwasg Carreg Gwalch,,YF,
52314,24045,Academi'r Campau: Brwydr y Bel,Gerard Siggins,,,,Gwasg Carreg Gwalch,,YF,
52315,72151,Academy of Arts: Herzensmelodie,Sina Müller,,,,Carlsen Verlag GmbH,,FRD,5AQ|5JA|5LKE|FBA|FRD|FRF|YFB|YFM
52316,39887,Acceleration,Graham McNamee,,,,EMBER,,YFCF,
52317,48312,Accidental Allan,Heather Wilson,,,,Onwards and Upwards,,YFB,5AF|YXD
52318,24917,Accountant Because Freakin Badass Is Not an Official Job Title: Appreciate Your Friend with This Fun,Accountant Notebook,,,,INDEPENDENTLY PUBLISHED,,YF,
52319,52543,Accountant! Did You Mean Money Wizard: Blank Line Occupation Journal to Show Appreciation to That Co,Thithiajobs,,,,INDEPENDENTLY PUBLISHED,,YF,
52320,22301,Acerbus Erus,Kora Angeline,,,,1st Book Library,,FM,
52321,32076,Achtung - Riggs an Bord!,Sabine Spyra,,,,Books on Demand,,FL,
52323,12452,Achtung! Cthulhu - Investigatorenhandbuch zum geheimen Krieg,,,,,Uhrwerk Verlag,,WDHW,FM
52324,9940,Achub Anifail: Llosgi Lloches,"J. Burchett, S Vogler",,,,Gwasg Carreg Gwalch,,YFB,
52325,9020,Acidrain,Rain S. Chetdav,,,,iUniverse,,YFB,YXW
52326,60586,Across the Tumen: A North Korean Kkotjebi Boy's Quest,Young-Sook Moon,,,,SEOUL SELECTION,,YFC,1F|YFT
52327,1060,Acrosticando Poesias: Volume 18,Jose Miranda de Moura,,,,INDEPENDENTLY PUBLISHED,,YFM,
52328,25461,Act Like You Know,Stephanie Perry Moore,,,,Kensington Publishing,,YFB,YX
52329,13842,Action Australia,D A Doraisamy,,,,i2i Publishing,,YFC,
52330,15271,Action Origami - Faltfiguren zum aktiven Spielen,,,,,Neuer Favorit Verlag,,WFTM,5AG|YBL
52331,68419,Actividades Para Maestros Pokémon / Pokemon All-Star Activity Book,Varios Autores,,,,MONTENA,,YFZZ,YBG|YFC
52335,31332,Actividades de contar números de Pre-infantil (Diviértete aprendiendo a contar con estos 20 juegos d,Garcia Santiago,,,,Fichas de preescolar,,YBG,
52337,22742,Actividades divertidas de contar para la guardería (Diviértete aprendiendo a contar con estos 20 jue,Garcia Santiago,,,,Fichas de preescolar,,YBG,
52338,12856,Actividades otoñales para preescolares (Divertidas actividades artísticas y de manualidades de nivel,James Manning,,,,IDEAS DE MANUALIDADES DIVERTID,,YBG,YNA|YNV
52339,22196,Activities He'll Love,Jupiter Kids,,,,Jupiter Kids,,YBL,
52340,70450,Activity Books for Kids Ages 3 - 5 (Creative Games & Activities to Occupy 3-5 Year Olds),Speedy Publishing Llc,,,,Speedy Publishing LLC,,YBL,
52341,22488,Activity book for toddlers,Cristie Publishing,,,,Cristina Dovan,,YBLH,
52342,62661,Acupuncturist Because Freakin Badass Is Not an Official Job Title: Appreciate Your Friend with This ,Acupuncturist Notebook,,,,INDEPENDENTLY PUBLISHED,,YF,
52343,72491,Adam,Penelope Dyan,,,,Bellissima Publishing LLC,,YFK,5PGM|YFQ
52344,65924,Adam & Eve,Katheryn Maddox Haddad,,,,Northern Lights Publishing House,,YFK,5PGM|YFP
52345,42817,Adam Named the Animals A-Z,Jacobs Nunn,,,,LIGHTNING SOURCE INC,,YFK,
52346,3071,Adam Travels Vol I,Shimon Garber,,,,Shimon Garber,,DNT,FM
52347,28242,Adam of the Road (Puffin Modern Classics),Elizabeth Janet Gray,,,,PUFFIN BOOKS,,YFA,
52348,69934,Adam's Atomic Adventures,Alice L. Baxter,,,,iUniverse,,YFH,
52350,42024,Adaptation,Malinda Lo,,,,Hachette Children's Group,,YFCB,YFG|YFM
52351,29854,Addestra il tuo drago a condividere: (Teach Your Dragon To Share) Un libro sui draghi per insegnare ,Steve Herman,,,,LIGHTNING SOURCE INC,,YXHB,YF
52352,63236,Addestra il tuo drago a fare amicizia: (Teach Your Dragon To Make Friends) Una simpatica storia per ,Steve Herman,,,,LIGHTNING SOURCE INC,,YXE,YF
52353,59840,Addestra il tuo drago a provare cose nuove: (Get Your Dragon To Try New Things) Una simpatica storia,Steve Herman,,,,LIGHTNING SOURCE INC,,YF,
52354,43304,Addestra il tuo drago a seguire le regole: (Train Your Dragon To Follow Rules) Una simpatica storia ,Steve Herman,,,,LIGHTNING SOURCE INC,,YXE,YF
52355,25530,Addestra il tuo drago a usare il gabinetto: (Potty Train Your Dragon) Una simpatica storia per bambi,Steve Herman,,,,LIGHTNING SOURCE INC,,YF,
52356,68016,Addestra il tuo drago a volersi bene: (Train Your Dragon To Love Himself) Una simpatica storia per b,Steve Herman,,,,LIGHTNING SOURCE INC,,YXD,YF
52357,48613,Addestra il tuo drago ad accettare un NO: (Train Your Dragon To Accept NO) Una simpatica storia per ,Steve Herman,,,,LIGHTNING SOURCE INC,,YFK,
52358,14290,"Addestra il tuo drago ad essere responsabile: Una simpatica storia per bambini, per educarli ad assu",Steve Herman,,,,LIGHTNING SOURCE INC,,YXE,YF
52359,56021,"Addestra il tuo drago arrabbiato: (Train Your Angry Dragon) Una simpatica storia per bambini, per ed",Steve Herman,,,,LIGHTNING SOURCE INC,,YFK,
52361,12141,Addition,Paul C. Challen,,,,CRABTREE PUB,,YNTM,
52362,31318,Addition & Subtraction Color By Numbers: Coloring Book For Kids,Wizo Learning,,,,LIGHTNING SOURCE INC,,YBLC,YNTM
52363,67673,Addition Grade 2,,,,,KUMON PUB NORTH AMER LTD,,YNTM,
52364,36190,"Addition, Grade K",,,,,SPECTRUM,,YBLC,YNTM
52365,9246,Adel vernichtet - Der Erbe,"Jochen Hahn, Karsten Kaeb",,,,Ulisses Spiele,,FLR,
52366,62631,Adlerkralle,Kerstin Groeper,,,,Traumfänger Verlag GmbH,,YF,5PB-US-E
52367,32824,Administrator Because Freakin Badass Is Not an Official Job Title: Appreciate Your Friend with This ,Administrator Notebook,,,,INDEPENDENTLY PUBLISHED,,YF,
52368,76108,Adrian(d),Jeanette S. Hansen,,,,BLURB INC,,YXFS,YFN
52369,27950,Adrift,Charlie Sheldon,,,,Iron Twine Press,,FMM,
52370,17621,Adrift,W. Michael Gear,,,,DAW BOOKS,,FLS,
52372,29933,Advent-Rätsel mit Mausle und Schneckle,,,,,Wißner,,YNVP,5AR|WDK|YZG
52373,27077,Adventure of Alexander,Tyrone a. Shelley,,,,AUTHORHOUSE,,YFR,
52374,45865,Adventure on White High Island,Jane Davis Smith (Maxwell),,,,Xlibris,,YFCF,
52375,29845,Adventures in Dinosaur Land,,,,,LIGHTNING SOURCE INC,,YFC,
52376,75890,Adventures in Sound A 4D Book,Emily Sohn,,,,Capstone Press,,XADC,YF
52377,31430,"Adventures of a Zombie: An Unofficial Minecraft Diary, Volume 3",Books Kid,,,,SILVER DOLPHIN BOOKS,,YFQ,
52378,52946,Advice about Work and Play: Claudia Cristina Cortez Uncomplicates Your Life,Diana G. Gallagher,,,,CAPSTONE PR,,YFR,
52379,17477,Advisor Because Freakin Badass Is Not an Official Job Title: Appreciate Your Friend with This Funny ,Advisor Notebook,,,,INDEPENDENTLY PUBLISHED,,YF,
52380,36714,Aegis,R L Arenz,,,,Vraeyda Literary,,FL,
